Id,SalePrice
1777,114650.734
1778,135585.83
1779,113137.05
1780,173984.56
1781,133158.39
1782,100620.2
1783,136984.84
1784,95448.76
1785,108493.5
1786,135358.7
1787,162966.58
1788,59295.52
1789,89300.336
1790,90338.34
1791,165754.73
1792,155910.03
1793,118720.53
1794,148732.89
1795,140542.11
1796,124873.734
1797,113097.234
1798,125000.63
1799,119542.984
1800,130430.88
1801,123735.58
1802,146185.6
1803,145391.42
1804,142716.4
1805,134825.97
1806,120648.1
1807,133869.14
1808,119843.766
1809,121633.914
1810,146592.0
1811,96971.11
1812,105634.42
1813,124795.76
1814,94262.45
1815,48868.48
1816,98230.56
1817,114252.984
1818,133055.95
1819,115510.84
1820,64104.29
1821,117351.94
1822,149318.86
1823,51868.355
1824,132917.7
1825,133612.14
1826,101499.95
1827,103962.38
1828,138551.48
1829,105401.766
1830,154108.02
1831,156799.62
1832,95822.8
1833,132273.92
1834,118102.82
1835,152620.7
1836,128811.766
1837,82207.32
1838,130945.0
1839,84865.52
1840,178863.22
1841,148469.3
1842,83335.88
1843,130009.64
1844,137250.17
1845,137704.2
1846,156604.45
1847,142978.25
1848,60935.676
1849,116840.03
1850,124458.69
1851,154136.67
1852,123126.41
1853,132387.39
1854,171518.8
1855,140141.27
1856,229814.86
1857,167073.73
1858,135926.72
1859,117749.35
1860,155815.94
1861,118774.555
1862,289232.97
1863,273799.75
1864,273799.75
1865,325577.66
1866,330925.94
1867,246787.14
1868,315121.0
1869,208595.2
1870,241546.44
1871,253507.69
1872,166811.03
1873,238207.2
1874,141557.84
1875,209271.47
1876,193596.08
1877,211410.22
1878,196187.36
1879,132014.31
1880,139223.16
1881,219559.52
1882,246495.23
1883,202219.4
1884,203300.14
1885,257373.19
1886,316470.5
1887,206455.0
1888,256740.22
1889,158431.89
1890,124417.86
1891,139545.38
1892,104332.164
1893,132755.17
1894,120571.84
1895,141157.33
1896,127966.79
1897,114679.055
1898,105346.49
1899,136502.33
1900,149652.03
1901,175900.53
1902,123162.23
1903,243118.42
1904,144552.77
1905,185090.72
1906,159475.6
1907,189137.2
1908,116101.71
1909,136006.08
1910,121505.69
1911,210001.8
1912,264889.28
1913,150013.69
1914,63554.24
1915,359446.75
1916,75792.32
1917,262333.06
1918,137887.12
1919,157656.86
1920,140419.8
1921,417347.6
1922,307326.66
1923,210907.39
1924,228738.42
1925,204346.69
1926,385759.97
1927,139142.33
1928,160539.48
1929,123060.664
1930,135185.31
1931,135378.33
1932,135586.88
1933,178346.27
1934,180038.61
1935,174819.34
1936,187054.77
1937,184700.86
1938,170518.05
1939,257052.83
1940,184974.27
1941,171279.5
1942,189316.77
1943,197365.88
1944,333919.25
1945,392700.1
1946,147449.53
1947,328963.1
1948,169597.34
1949,240666.7
1950,180554.95
1951,272927.44
1952,232260.34
1953,167426.39
1954,191919.39
1955,130312.89
1956,244561.6
1957,157931.36
1958,320141.75
1959,132016.97
1960,115215.55
1961,120500.11
1962,95229.63
1963,104145.27
1964,111917.52
1965,150493.44
1966,144157.92
1967,291904.0
1968,418067.4
1969,409590.84
1970,467440.7
1971,450317.62
1972,372951.9
1973,275415.6
1974,323242.16
1975,505059.22
1976,281219.97
1977,351829.4
1978,378627.84
1979,326427.03
1980,196257.9
1981,337773.25
1982,240337.56
1983,213226.69
1984,161655.03
1985,215855.2
1986,207876.11
1987,179785.88
1988,176727.98
1989,186601.31
1990,215064.52
1991,251806.33
1992,211235.89
1993,165873.48
1994,224842.78
1995,178710.97
1996,235879.9
1997,308409.2
1998,330549.66
1999,264495.75
2000,316278.62
2001,267621.47
2002,242024.9
2003,246552.36
2004,269117.94
2005,224321.89
2006,230332.9
2007,236313.11
2008,210739.3
2009,194037.84
2010,182724.23
2011,135778.89
2012,172310.19
2013,180232.56
2014,187860.86
2015,200642.66
2016,192343.2
2017,203761.52
2018,121364.74
2019,131114.83
2020,113237.22
2021,116629.06
2022,182349.61
2023,148940.55
2024,222911.2
2025,369980.75
2026,177399.2
2027,150173.16
2028,145978.44
2029,177722.3
2030,267754.22
2031,226086.23
2032,253999.19
2033,248283.58
2034,165485.27
2035,212270.86
2036,183949.89
2037,194861.77
2038,281337.47
2039,222492.58
2040,357685.3
2041,282735.84
2042,203801.16
2043,168439.2
2044,153815.23
2045,184658.94
2046,134164.0
2047,148871.11
2048,142992.97
2049,130559.07
2050,176159.9
2051,103190.53
2052,138924.34
2053,146135.14
2054,90757.59
2055,162722.9
2056,136994.25
2057,120519.99
2058,231776.2
2059,116916.94
2060,163165.62
2061,180513.47
2062,135424.3
2063,113809.83
2064,139765.67
2065,122743.734
2066,177725.36
2067,112596.16
2068,129087.234
2069,86067.26
2070,116549.9
2071,85028.03
2072,130472.19
2073,137018.3
2074,184891.89
2075,145910.23
2076,123171.86
2077,151331.06
2078,128404.93
2079,123945.33
2080,116274.68
2081,115893.18
2082,126739.02
2083,144600.75
2084,114218.234
2085,127694.445
2086,112076.46
2087,117162.836
2088,104169.31
2089,81469.23
2090,127142.4
2091,118215.4
2092,126816.64
2093,129601.74
2094,133888.03
2095,148164.77
2096,78459.71
2097,97812.8
2098,150645.5
2099,56672.1
2100,95594.61
2101,123345.945
2102,133921.23
2103,102170.26
2104,125085.06
2105,124285.516
2106,83420.17
2107,235392.48
2108,120096.27
2109,116194.87
2110,128825.16
2111,142519.47
2112,139541.92
2113,123829.66
2114,112300.93
2115,146902.69
2116,110116.0
2117,147582.19
2118,117902.4
2119,104141.8
2120,108170.44
2121,87543.61
2122,114551.6
2123,78067.78
2124,166192.88
2125,133175.66
2126,166943.28
2127,147502.69
2128,123679.3
2129,98197.03
2130,146031.06
2131,158851.12
2132,117816.3
2133,112537.87
2134,119906.3
2135,104354.26
2136,77133.91
2137,110345.59
2138,137507.1
2139,154008.84
2140,142958.89
2141,136436.88
2142,131607.28
2143,139623.78
2144,107377.78
2145,136779.11
2146,162709.4
2147,156079.33
2148,127913.59
2149,143376.14
2150,238464.95
2151,125317.06
2152,169566.3
2153,155361.6
2154,105613.266
2155,135924.39
2156,224385.02
2157,248223.67
2158,238856.67
2159,204983.38
2160,160798.28
2161,244823.66
2162,366919.2
2163,333227.34
2164,254237.17
2165,189822.8
2166,148437.3
2167,210471.97
2168,211451.97
2169,194491.02
2170,221271.2
2171,146083.44
2172,133336.17
2173,162185.45
2174,231479.53
2175,298828.3
2176,330887.44
2177,249800.52
2178,211288.69
2179,142516.34
2180,183210.38
2181,190129.52
2182,234851.86
2183,194518.83
2184,133555.19
2185,115965.71
2186,132527.1
2187,152352.39
2188,155292.56
2189,199938.95
2190,81586.87
2191,86105.84
2192,98325.13
2193,97012.27
2194,107242.8
2195,103255.5
2196,103168.69
2197,107003.53
2198,152383.78
2199,156824.75
2200,142401.55
2201,125917.85
2202,211702.97
2203,148398.1
2204,174286.66
2205,109531.36
2206,135777.98
2207,206220.03
2208,240125.4
2209,193025.14
2210,123607.37
2211,109682.62
2212,110205.93
2213,107951.13
2214,132227.89
2215,103782.29
2216,139594.89
2217,94419.0
2218,70435.04
2219,54681.703
2220,72246.15
2221,352151.0
2222,257536.22
2223,289157.7
2224,213920.22
2225,125228.055
2226,176173.34
2227,193880.62
2228,282579.22
2229,244797.5
2230,167287.38
2231,205889.52
2232,179993.62
2233,170866.08
2234,251834.42
2235,207187.94
2236,276081.2
2237,349043.16
2238,206106.6
2239,98289.23
2240,157279.17
2241,148196.12
2242,131811.28
2243,120930.67
2244,93868.72
2245,87356.21
2246,149781.11
2247,104302.62
2248,123294.2
2249,128002.8
2250,135382.08
2251,116064.29
2252,179613.98
2253,161852.02
2254,176759.17
2255,192868.17
2256,186283.58
2257,191520.8
2258,166061.05
2259,174595.25
2260,152120.39
2261,177923.94
2262,195144.62
2263,365033.06
2264,421262.0
2265,171929.38
2266,310789.8
2267,359532.1
2268,385129.2
2269,160077.02
2270,185416.16
2271,252802.72
2272,197483.55
2273,164513.75
2274,179105.61
2275,157463.78
2276,191980.72
2277,179512.94
2278,155412.42
2279,126123.01
2280,122845.734
2281,169131.84
2282,182181.36
2283,96467.2
2284,106592.055
2285,144875.3
2286,127055.37
2287,345417.5
2288,270699.7
2289,391492.3
2290,486035.94
2291,330757.44
2292,420872.88
2293,484078.28
2294,435586.62
2295,456615.88
2296,236012.89
2297,329026.47
2298,307410.47
2299,396130.16
2300,338935.22
2301,288527.4
2302,241566.72
2303,236954.92
2304,235939.08
2305,182824.3
2306,176652.33
2307,189203.42
2308,211865.77
2309,286843.7
2310,214302.27
2311,184272.44
2312,181096.1
2313,175917.81
2314,159820.14
2315,173842.77
2316,194187.42
2317,179770.27
2318,185558.56
2319,178672.45
2320,190372.66
2321,250949.03
2322,164147.81
2323,183880.61
2324,167636.81
2325,210709.56
2326,165356.39
2327,216367.97
2328,231894.27
2329,183979.72
2330,174751.0
2331,357026.56
2332,438672.38
2333,312668.7
2334,263041.28
2335,247504.12
2336,335202.22
2337,214414.9
2338,276201.25
2339,210928.3
2340,401769.75
2341,199478.05
2342,243474.58
2343,231924.78
2344,247693.03
2345,237023.62
2346,211378.58
2347,203989.6
2348,239789.47
2349,166882.31
2350,296033.78
2351,252823.94
2352,243619.98
2353,213169.16
2354,129945.18
2355,153564.73
2356,152263.64
2357,197892.1
2358,195478.61
2359,128172.47
2360,119876.914
2361,138729.06
2362,287931.75
2363,150451.83
2364,155176.05
2365,243163.64
2366,180869.48
2367,218240.58
2368,215694.48
2369,215253.5
2370,168061.33
2371,174121.02
2372,190155.45
2373,270027.25
2374,294781.8
2375,259742.31
2376,263437.2
2377,337491.2
2378,140952.84
2379,179297.88
2380,143278.55
2381,154459.52
2382,189803.61
2383,207018.67
2384,258854.06
2385,163929.11
2386,132487.42
2387,140743.44
2388,93217.75
2389,119117.586
2390,144780.55
2391,136675.97
2392,117939.28
2393,156348.98
2394,149636.9
2395,202609.92
2396,146169.02
2397,215987.39
2398,125962.414
2399,48007.66
2400,55587.395
2401,118852.28
2402,141033.66
2403,130761.68
2404,149561.42
2405,174034.86
2406,140803.58
2407,128484.06
2408,140709.22
2409,129301.0
2410,166902.22
2411,117160.94
2412,157523.86
2413,135016.28
2414,142012.31
2415,126346.445
2416,127314.57
2417,124455.6
2418,127170.77
2419,138835.2
2420,123079.56
2421,138850.97
2422,117750.586
2423,117655.96
2424,161721.8
2425,153616.45
2426,123632.484
2427,141374.77
2428,174076.34
2429,119318.26
2430,128960.74
2431,103801.1
2432,140550.83
2433,146588.78
2434,137883.84
2435,152615.61
2436,105951.125
2437,116213.81
2438,114422.875
2439,111729.3
2440,118255.43
2441,96261.9
2442,94431.07
2443,116135.15
2444,125843.06
2445,87899.58
2446,130146.22
2447,193731.83
2448,138253.72
2449,116594.26
2450,154765.19
2451,126813.5
2452,188766.0
2453,100043.9
2454,126842.28
2455,103923.92
2456,139521.03
2457,121726.4
2458,115314.59
2459,109319.41
2460,130167.82
2461,122441.16
2462,137933.83
2463,125195.93
2464,154000.9
2465,126459.76
2466,114668.664
2467,155628.97
2468,80537.81
2469,77492.836
2470,182102.67
2471,203039.33
2472,159296.08
2473,118376.39
2474,100134.484
2475,240048.02
2476,110777.48
2477,130488.49
2478,156869.92
2479,103219.17
2480,149793.95
2481,114865.57
2482,128453.43
2483,116679.46
2484,127263.46
2485,124716.164
2486,148613.36
2487,173574.72
2488,156330.48
2489,143902.03
2490,152980.92
2491,85101.21
2492,176217.53
2493,139751.02
2494,161891.84
2495,89313.875
2496,227452.81
2497,143499.25
2498,113369.586
2499,92943.81
2500,136806.52
2501,133182.14
2502,142352.39
2503,95585.4
2504,180711.38
2505,224765.17
2506,260217.12
2507,296533.62
2508,255424.84
2509,218323.0
2510,219183.98
2511,177686.88
2512,215456.4
2513,219712.62
2514,222109.5
2515,148881.33
2516,158478.73
2517,141020.75
2518,145423.33
2519,222904.61
2520,212461.64
2521,183870.1
2522,220487.81
2523,124685.36
2524,142565.28
2525,150041.6
2526,139337.39
2527,107724.055
2528,126139.6
2529,135234.58
2530,125912.445
2531,197479.22
2532,224765.6
2533,197386.58
2534,232047.8
2535,299410.56
2536,237336.23
2537,223365.73
2538,180769.62
2539,181288.42
2540,169239.95
2541,175418.9
2542,164340.64
2543,127680.69
2544,125591.88
2545,126973.24
2546,136701.0
2547,137799.58
2548,144983.23
2549,168316.05
2550,194072.1
2551,140623.1
2552,123696.99
2553,87492.37
2554,99318.086
2555,115015.195
2556,104965.91
2557,110412.12
2558,153045.86
2559,127379.664
2560,130383.375
2561,142800.42
2562,140772.56
2563,154639.92
2564,189814.47
2565,130099.805
2566,160659.4
2567,130367.96
2568,175701.86
2569,208112.75
2570,122386.64
2571,168765.12
2572,162296.55
2573,228739.5
2574,254460.58
2575,130245.555
2576,126277.664
2577,163476.83
2578,88391.94
2579,88091.0
2580,122170.9
2581,128520.09
2582,109763.81
2583,284045.0
2584,153842.67
2585,178044.28
2586,205217.7
2587,194656.16
2588,152558.12
2589,150883.61
2590,213792.14
2591,220002.81
2592,216498.02
2593,262709.62
2594,175135.56
2595,208105.0
2596,329475.8
2597,179674.8
2598,284123.84
2599,303132.38
2600,137362.53
2601,128564.59
2602,80174.18
2603,91164.266
2604,80965.766
2605,75496.33
2606,142483.19
2607,181163.47
2608,211272.77
2609,161491.84
2610,106686.945
2611,143061.31
2612,151081.16
2613,130731.38
2614,128117.72
2615,146935.33
2616,145847.5
2617,168185.11
2618,179175.14
2619,201612.64
2620,189994.12
2621,184097.84
2622,180556.5
2623,244521.95
2624,275927.44
2625,303298.94
2626,169299.03
2627,174730.67
2628,475735.06
2629,502879.6
2630,371431.28
2631,459691.44
2632,443262.53
2633,307325.47
2634,384320.16
2635,157144.39
2636,178836.95
2637,167188.02
2638,244162.86
2639,184843.77
2640,156223.78
2641,106541.34
2642,190540.3
2643,106251.04
2644,124576.84
2645,99145.28
2646,91580.97
2647,95969.67
2648,138289.98
2649,149696.56
2650,147195.08
2651,146553.56
2652,424671.7
2653,237011.42
2654,247351.22
2655,346702.28
2656,336296.0
2657,338647.34
2658,281695.06
2659,321857.6
2660,342558.2
2661,330101.7
2662,343414.22
2663,276438.97
2664,280039.2
2665,335281.2
2666,285534.44
2667,167892.64
2668,174448.78
2669,172481.52
2670,290662.0
2671,178106.61
2672,186924.23
2673,205950.58
2674,194845.05
2675,169000.92
2676,186032.36
2677,188644.7
2678,248295.19
2679,286054.2
2680,289170.1
2681,414870.97
2682,338400.03
2683,524986.25
2684,314008.62
2685,336368.8
2686,257057.23
2687,331702.28
2688,212199.81
2689,206392.78
2690,515230.9
2691,192674.95
2692,126660.96
2693,191324.92
2694,126346.445
2695,183650.69
2696,183269.78
2697,189833.66
2698,202812.72
2699,174382.58
2700,161192.42
2701,141208.62
2702,109034.23
2703,124022.19
2704,143501.72
2705,124286.23
2706,121799.79
2707,128325.11
2708,141418.33
2709,109050.13
2710,122080.41
2711,257765.97
2712,384534.62
2713,175788.67
2714,147851.12
2715,173706.7
2716,157783.81
2717,181343.06
2718,236972.55
2719,159566.86
2720,140909.44
2721,141433.7
2722,160956.16
2723,142030.05
2724,128921.39
2725,136529.02
2726,145428.88
2727,175350.5
2728,174242.78
2729,144168.92
2730,146365.55
2731,122605.56
2732,120864.73
2733,162448.31
2734,129407.34
2735,135301.92
2736,145650.11
2737,124812.54
2738,127022.05
2739,162428.94
2740,143675.08
2741,151186.1
2742,149960.19
2743,154108.16
2744,154861.75
2745,130362.37
2746,140474.98
2747,155302.62
2748,129683.46
2749,130278.47
2750,137365.94
2751,133993.3
2752,212018.97
2753,158925.06
2754,210307.84
2755,126562.555
2756,105867.49
2757,84710.27
2758,90279.945
2759,158166.94
2760,124820.4
2761,152115.75
2762,145209.62
2763,191005.33
2764,152371.28
2765,289957.4
2766,127695.664
2767,93873.555
2768,126374.28
2769,118223.06
2770,141102.28
2771,116061.63
2772,118552.74
2773,165688.52
2774,141705.89
2775,118017.03
2776,137455.31
2777,149325.27
2778,122107.88
2779,118084.35
2780,101076.086
2781,94218.95
2782,95580.12
2783,102343.945
2784,127188.6
2785,138195.19
2786,68860.44
2787,114802.59
2788,77332.77
2789,192654.38
2790,89808.586
2791,117778.44
2792,64046.355
2793,167007.62
2794,98875.23
2795,123922.516
2796,103228.23
2797,188247.7
2798,115948.016
2799,120420.266
2800,72192.63
2801,107618.91
2802,135937.1
2803,155547.66
2804,145243.7
2805,97424.12
2806,80297.61
2807,141804.58
2808,153988.58
2809,138740.56
2810,138620.48
2811,156202.47
2812,149482.0
2813,137380.61
2814,148384.64
2815,103061.1
2816,259048.9
2817,138367.16
2818,132009.03
2819,164821.39
2820,130856.74
2821,116506.89
2822,206670.31
2823,244593.55
2824,179373.64
2825,151571.69
2826,131693.3
2827,132183.52
2828,210734.08
2829,181120.97
2830,220880.11
2831,181299.48
2832,229516.77
2833,298354.47
2834,214835.12
2835,224963.11
2836,191053.42
2837,166114.27
2838,147675.25
2839,177876.44
2840,204471.64
2841,204962.27
2842,224563.98
2843,164432.19
2844,159143.02
2845,123174.086
2846,209029.33
2847,203899.34
2848,218492.55
2849,204001.27
2850,290025.16
2851,243342.27
2852,216378.1
2853,236645.77
2854,139780.06
2855,204407.3
2856,207408.17
2857,184163.52
2858,201688.98
2859,122345.21
2860,126193.75
2861,117903.63
2862,192155.83
2863,121961.71
2864,251314.75
2865,139250.78
2866,131715.02
2867,92193.87
2868,96650.0
2869,107290.67
2870,131354.38
2871,90789.71
2872,56468.656
2873,101167.6
2874,134243.1
2875,118102.26
2876,154219.02
2877,138426.42
2878,184651.36
2879,136032.4
2880,104496.37
2881,147418.88
2882,158670.03
2883,184923.47
2884,184808.16
2885,206877.56
2886,208182.22
2887,97063.445
2888,124889.22
2889,51556.72
2890,81884.17
2891,135258.56
2892,64430.906
2893,83115.31
2894,45138.547
2895,319615.8
2896,285564.94
2897,201859.1
2898,140579.92
2899,214278.16
2900,164104.92
2901,204598.23
2902,183950.08
2903,342083.2
2904,361247.8
2905,104204.19
2906,202431.08
2907,115190.72
2908,135446.12
2909,137318.39
2910,81742.01
2911,78270.78
2912,152170.45
2913,83169.79
2914,71623.84
2915,75749.62
2916,76887.87
2917,156619.84
2918,112714.875
2919,226581.4
